year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2023,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,4155,DOLLARS(millions)
2023,I,"Transport, Postal and Warehousing",i_Industry_Total,Total assets,67639,DOLLARS(millions)
2023,I,"Transport, Postal and Warehousing",i_Industry_Total,Fixed tangible assets,41057,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,Activity unit,6045,COUNT
2023,J,Information Media and Telecommunications,a_0,Rolling mean employees,0,COUNT
2023,J,Information Media and Telecommunications,a_0,Salaries and wages paid,206,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,"Sales, government funding, grants and subsidies",1693,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,Total income,1720,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,Total expenditure,1507,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,Operating profit before tax,283,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,Total assets,1709,DOLLARS(millions)
2023,J,Information Media and Telecommunications,a_0,Fixed tangible assets,346,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,Activity unit,1065,COUNT
2023,J,Information Media and Telecommunications,b_1-5,Rolling mean employees,2040,COUNT
2023,J,Information Media and Telecommunications,b_1-5,Salaries and wages paid,201,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,"Sales, government funding, grants and subsidies",647,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,Total income,654,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,Total expenditure,619,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,26,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,Total assets,532,DOLLARS(millions)
2023,J,Information Media and Telecommunications,b_1-5,Fixed tangible assets,79,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,Activity unit,186,COUNT
2023,J,Information Media and Telecommunications,c_6-9,Rolling mean employees,1377,COUNT
2023,J,Information Media and Telecommunications,c_6-9,Salaries and wages paid,107,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,"Sales, government funding, grants and subsidies",532,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,Total income,544,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,Total expenditure,524,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,23,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,Total assets,570,DOLLARS(millions)
2023,J,Information Media and Telecommunications,c_6-9,Fixed tangible assets,85,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,Activity unit,156,COUNT
2023,J,Information Media and Telecommunications,d_10-19,Rolling mean employees,2157,COUNT
2023,J,Information Media and Telecommunications,d_10-19,Salaries and wages paid,162,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,"Sales, government funding, grants and subsidies",516,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,Total income,520,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,Total expenditure,557,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,-14,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,Total assets,C,DOLLARS(millions)
2023,J,Information Media and Telecommunications,d_10-19,Fixed tangible assets,26,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,Activity unit,105,COUNT
2023,J,Information Media and Telecommunications,e_20-49,Rolling mean employees,3141,COUNT
2023,J,Information Media and Telecommunications,e_20-49,Salaries and wages paid,291,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,"Sales, government funding, grants and subsidies",976,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,Total income,1228,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,Total expenditure,983,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,25,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,Total assets,2384,DOLLARS(millions)
2023,J,Information Media and Telecommunications,e_20-49,Fixed tangible assets,C,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,Activity unit,33,COUNT
2023,J,Information Media and Telecommunications,f_50-99,Rolling mean employees,2265,COUNT
2023,J,Information Media and Telecommunications,f_50-99,Salaries and wages paid,239,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,"Sales, government funding, grants and subsidies",1147,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,Total income,1183,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,Total expenditure,1231,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,-3,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,Total assets,1534,DOLLARS(millions)
2023,J,Information Media and Telecommunications,f_50-99,Fixed tangible assets,154,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,Activity unit,9,COUNT
2023,J,Information Media and Telecommunications,g_100-199,Rolling mean employees,936,COUNT
2023,J,Information Media and Telecommunications,g_100-199,Salaries and wages paid,71,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,"Sales, government funding, grants and subsidies",273,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,Total income,274,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,Total expenditure,223,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,Operating profit before tax,57,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,Total assets,C,DOLLARS(millions)
2023,J,Information Media and Telecommunications,g_100-199,Fixed tangible assets,C,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,Activity unit,21,COUNT
2023,J,Information Media and Telecommunications,h_200+,Rolling mean employees,18966,COUNT
2023,J,Information Media and Telecommunications,h_200+,Salaries and wages paid,1707,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,"Sales, government funding, grants and subsidies",10327,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,Total income,12181,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,Total expenditure,10362,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,Operating profit before tax,339,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,Total assets,21158,DOLLARS(millions)
2023,J,Information Media and Telecommunications,h_200+,Fixed tangible assets,9754,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,Activity unit,7617,COUNT
2023,J,Information Media and Telecommunications,i_Industry_Total,Rolling mean employees,30888,COUNT
2023,J,Information Media and Telecommunications,i_Industry_Total,Salaries and wages paid,2984,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,"Sales, government funding, grants and subsidies",16111,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,Total income,18304,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,Total expenditure,16006,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,735,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,Total assets,29158,DOLLARS(millions)
2023,J,Information Media and Telecommunications,i_Industry_Total,Fixed tangible assets,12404,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,Activity unit,30165,COUNT
2023,K,Financial and Insurance Services,a_0,Rolling mean employees,0,COUNT
2023,K,Financial and Insurance Services,a_0,Salaries and wages paid,695,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,"Sales, government funding, grants and subsidies",8257,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,Total income,35895,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,Total expenditure,21705,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,Operating profit before tax,14060,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,Total assets,481428,DOLLARS(millions)
2023,K,Financial and Insurance Services,a_0,Fixed tangible assets,31463,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,Activity unit,2397,COUNT
2023,K,Financial and Insurance Services,b_1-5,Rolling mean employees,4371,COUNT
2023,K,Financial and Insurance Services,b_1-5,Salaries and wages paid,510,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,"Sales, government funding, grants and subsidies",2259,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,Total income,3593,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,Total expenditure,2724,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,Operating profit before tax,745,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,Total assets,25675,DOLLARS(millions)
2023,K,Financial and Insurance Services,b_1-5,Fixed tangible assets,1138,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,Activity unit,291,COUNT
2023,K,Financial and Insurance Services,c_6-9,Rolling mean employees,2073,COUNT
2023,K,Financial and Insurance Services,c_6-9,Salaries and wages paid,223,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,"Sales, government funding, grants and subsidies",586,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,Total income,1648,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,Total expenditure,1482,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,Operating profit before tax,152,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,Total assets,23787,DOLLARS(millions)
2023,K,Financial and Insurance Services,c_6-9,Fixed tangible assets,74,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,Activity unit,207,COUNT
2023,K,Financial and Insurance Services,d_10-19,Rolling mean employees,2682,COUNT
2023,K,Financial and Insurance Services,d_10-19,Salaries and wages paid,296,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,"Sales, government funding, grants and subsidies",961,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,Total income,1906,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,Total expenditure,1476,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,Operating profit before tax,422,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,Total assets,21377,DOLLARS(millions)
2023,K,Financial and Insurance Services,d_10-19,Fixed tangible assets,108,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,Activity unit,105,COUNT
2023,K,Financial and Insurance Services,e_20-49,Rolling mean employees,3147,COUNT
2023,K,Financial and Insurance Services,e_20-49,Salaries and wages paid,398,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,"Sales, government funding, grants and subsidies",1500,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,Total income,1889,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,Total expenditure,2122,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,Operating profit before tax,361,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,Total assets,14274,DOLLARS(millions)
2023,K,Financial and Insurance Services,e_20-49,Fixed tangible assets,37,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,Activity unit,45,COUNT
2023,K,Financial and Insurance Services,f_50-99,Rolling mean employees,3120,COUNT
2023,K,Financial and Insurance Services,f_50-99,Salaries and wages paid,320,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,"Sales, government funding, grants and subsidies",1183,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,Total income,3159,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,Total expenditure,1762,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,Operating profit before tax,1426,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,Total assets,15190,DOLLARS(millions)
2023,K,Financial and Insurance Services,f_50-99,Fixed tangible assets,50,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,Activity unit,27,COUNT
2023,K,Financial and Insurance Services,g_100-199,Rolling mean employees,3669,COUNT
2023,K,Financial and Insurance Services,g_100-199,Salaries and wages paid,495,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,"Sales, government funding, grants and subsidies",981,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,Total income,2400,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,Total expenditure,1924,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,Operating profit before tax,553,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,Total assets,31387,DOLLARS(millions)
2023,K,Financial and Insurance Services,g_100-199,Fixed tangible assets,319,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,Activity unit,45,COUNT
2023,K,Financial and Insurance Services,h_200+,Rolling mean employees,48486,COUNT
2023,K,Financial and Insurance Services,h_200+,Salaries and wages paid,5952,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,"Sales, government funding, grants and subsidies",10936,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,Total income,54395,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,Total expenditure,43693,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,Operating profit before tax,11333,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,Total assets,863040,DOLLARS(millions)
2023,K,Financial and Insurance Services,h_200+,Fixed tangible assets,869,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,Activity unit,33282,COUNT
2023,K,Financial and Insurance Services,i_Industry_Total,Rolling mean employees,67548,COUNT
2023,K,Financial and Insurance Services,i_Industry_Total,Salaries and wages paid,8890,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,"Sales, government funding, grants and subsidies",26663,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,Total income,104885,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,Total expenditure,76888,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,29051,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,Total assets,1476157,DOLLARS(millions)
2023,K,Financial and Insurance Services,i_Industry_Total,Fixed tangible assets,34059,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,Activity unit,76656,COUNT
2023,L,"Rental, Hiring and Real Estate Services",a_0,Rolling mean employees,0,COUNT
2023,L,"Rental, Hiring and Real Estate Services",a_0,Salaries and wages paid,816,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,"Sales, government funding, grants and subsidies",22826,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,Total income,28745,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,Total expenditure,20050,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,8508,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,Total assets,315071,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",a_0,Fixed tangible assets,231916,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Activity unit,4863,COUNT
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Rolling mean employees,8097,COUNT
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Salaries and wages paid,500,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,"Sales, government funding, grants and subsidies",3492,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Total income,3886,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Total expenditure,3141,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,752,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Total assets,24089,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",b_1-5,Fixed tangible assets,14874,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",c_6-9,Activity unit,456,COUNT
2023,L,"Rental, Hiring and Real Estate Services",c_6-9,Rolling mean employees,3291,COUNT
2023,L,"Rental, Hiring and Real Estate Services",c_6-9,Salaries and wages paid,162,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",c_6-9,"Sales, government funding, grants and subsidies",902,DOLLARS(millions)
2023,L,"Rental, Hiring and Real Estate Services",c_6-9,Total income,1046,DOLLARS(millions)
